Date	Qsim	Qobs	Precipitation	Temperature	AET	PET	Snow	Snowcover	SM	Recharge	SUZ	SLZ	Q0	Q1	Q2
19760207	0.456	-9999.000	0.0	-2.0	0.00	0.06	327.0	0.93	140.9	0.0	0.0	14.6	0.000	0.000	0.456
19760208	0.443	-9999.000	0.0	-4.4	0.00	0.05	327.0	0.93	140.9	0.0	0.0	14.1	0.000	0.000	0.443
19760209	0.430	-9999.000	0.0	-5.1	0.00	0.04	327.0	0.93	140.9	0.0	0.0	13.7	0.000	0.000	0.430
19760210	0.417	-9999.000	0.0	-3.9	0.00	0.05	327.1	0.93	140.9	0.0	0.0	13.3	0.000	0.000	0.417
19760211	0.404	-9999.000	0.1	-3.7	0.00	0.05	327.2	0.93	140.9	0.0	0.0	12.9	0.000	0.000	0.404
19760212	0.392	-9999.000	0.0	-9.4	0.00	0.01	327.2	0.93	140.9	0.0	0.0	12.5	0.000	0.000	0.392
19760213	0.381	-9999.000	3.6	-9.7	0.00	0.01	331.1	0.93	140.9	0.0	0.0	12.2	0.000	0.000	0.381
19760214	0.369	-9999.000	0.0	-7.8	0.00	0.02	331.1	0.93	140.9	0.0	0.0	11.8	0.000	0.000	0.369
19760215	0.358	-9999.000	1.8	-6.7	0.00	0.03	333.1	0.93	140.9	0.0	0.0	11.4	0.000	0.000	0.358
19760216	0.348	-9999.000	2.1	-1.8	0.00	0.08	335.3	0.93	140.9	0.0	0.0	11.1	0.000	0.000	0.348
19760217	0.339	-9999.000	3.5	-2.0	0.00	0.09	339.0	0.93	141.0	0.1	0.0	10.8	0.000	0.000	0.339
19760218	0.329	-9999.000	7.1	-4.1	0.00	0.08	346.8	0.93	141.0	0.0	0.0	10.5	0.000	0.000	0.329
19760219	0.320	-9999.000	1.4	-5.4	0.00	0.07	348.3	0.93	141.0	0.0	0.0	10.2	0.000	0.000	0.320
19760220	0.310	-9999.000	0.0	-4.2	0.00	0.10	348.3	0.93	141.0	0.0	0.0	9.9	0.000	0.000	0.310
19760221	0.301	-9999.000	0.0	-4.4	0.00	0.10	348.3	0.93	141.0	0.0	0.0	9.6	0.000	0.000	0.301
19760222	0.292	-9999.000	0.0	-3.1	0.00	0.13	348.3	0.93	141.0	0.0	0.0	9.3	0.000	0.000	0.292
19760223	0.283	-9999.000	0.0	-2.3	0.00	0.16	348.3	0.93	141.0	0.0	0.0	9.0	0.000	0.000	0.283
19760224	0.275	-9999.000	0.0	-4.1	0.00	0.13	348.3	0.93	141.0	0.0	0.0	8.8	0.000	0.000	0.275
19760225	0.267	-9999.000	0.0	-2.0	0.00	0.19	348.3	0.93	141.0	0.0	0.0	8.5	0.000	0.000	0.267
19760226	0.265	-9999.000	0.0	2.1	0.00	0.30	347.7	0.90	141.1	0.5	0.0	8.7	0.000	0.000	0.265
19760227	0.276	-9999.000	0.0	2.6	0.00	0.33	346.6	0.87	141.3	0.9	0.0	9.3	0.000	0.000	0.276
19760228	0.297	-9999.000	0.0	2.3	0.01	0.34	345.3	0.87	141.5	1.1	0.0	10.2	0.000	0.000	0.297
19760229	0.324	-9999.000	0.0	2.4	0.01	0.36	343.8	0.84	141.6	1.3	0.0	11.2	0.000	0.000	0.324
19760301	0.351	-9999.000	0.0	1.3	0.02	0.34	342.6	0.84	141.7	1.1	0.0	11.9	0.000	0.000	0.351
19760302	0.371	-9999.000	0.0	0.7	0.02	0.34	341.6	0.84	141.8	0.9	0.0	12.4	0.000	0.000	0.371
19760303	0.383	-9999.000	0.0	0.2	0.02	0.34	341.0	0.80	141.8	0.6	0.0	12.6	0.000	0.000	0.383
19760304	0.382	-9999.000	0.0	-2.6	0.03	0.25	341.0	0.80	141.8	0.0	0.0	12.2	0.000	0.000	0.382
19760305	0.371	-9999.000	6.8	-4.7	0.02	0.18	348.4	0.93	141.8	0.0	0.0	11.9	0.000	0.000	0.371
19760306	0.360	-9999.000	2.9	-11.0	0.00	0.00	351.6	0.93	141.8	0.0	0.0	11.5	0.000	0.000	0.360
19760307	0.349	-9999.000	4.1	-13.0	0.00	0.00	356.0	0.93	141.8	0.0	0.0	11.2	0.000	0.000	0.349
19760308	0.339	-9999.000	0.0	-11.0	0.00	0.00	356.0	0.93	141.8	0.0	0.0	10.8	0.000	0.000	0.339
19760309	0.329	-9999.000	0.0	-9.4	0.00	0.00	356.0	0.93	141.8	0.0	0.0	10.5	0.000	0.000	0.329
19760310	0.319	-9999.000	0.0	-10.0	0.00	0.00	356.0	0.93	141.8	0.0	0.0	10.2	0.000	0.000	0.319
19760311	0.310	-9999.000	0.0	-9.0	0.00	0.01	356.0	0.93	141.8	0.0	0.0	9.9	0.000	0.000	0.310
19760312	0.300	-9999.000	0.0	-4.1	0.00	0.24	356.1	0.93	141.8	0.0	0.0	9.6	0.000	0.000	0.300
19760313	0.291	-9999.000	10.1	-6.6	0.00	0.12	367.0	0.93	141.8	0.0	0.0	9.3	0.000	0.000	0.291
19760314	0.283	-9999.000	0.0	-3.8	0.00	0.26	367.0	0.93	141.8	0.0	0.0	9.0	0.000	0.000	0.283
19760315	0.274	-9999.000	0.0	-3.2	0.00	0.30	367.0	0.93	141.8	0.0	0.0	8.8	0.000	0.000	0.274
19760316	0.266	-9999.000	0.0	-3.0	0.00	0.32	367.0	0.93	141.8	0.0	0.0	8.5	0.000	0.000	0.266
19760317	0.258	-9999.000	0.0	-2.1	0.00	0.38	367.0	0.93	141.8	0.0	0.0	8.2	0.000	0.000	0.258
19760318	0.251	-9999.000	0.0	-1.9	0.00	0.41	367.0	0.93	141.8	0.0	0.0	8.0	0.000	0.000	0.251
19760319	0.247	-9999.000	0.0	0.0	0.00	0.54	366.6	0.90	141.9	0.3	0.0	8.1	0.000	0.000	0.247
19760320	0.245	-9999.000	0.0	-2.8	0.01	0.38	366.6	0.93	141.9	0.0	0.0	7.8	0.000	0.000	0.245
19760321	0.237	-9999.000	0.0	-4.7	0.00	0.26	366.6	0.93	141.9	0.0	0.0	7.6	0.000	0.000	0.237
19760322	0.230	-9999.000	1.2	-4.3	0.00	0.29	367.9	0.93	141.9	0.0	0.0	7.4	0.000	0.000	0.230
19760323	0.224	-9999.000	0.0	-5.1	0.00	0.24	367.9	0.93	141.9	0.0	0.0	7.1	0.000	0.000	0.224
19760324	0.217	-9999.000	0.0	-4.9	0.00	0.26	367.9	0.93	141.9	0.0	0.0	6.9	0.000	0.000	0.217
19760325	0.210	-9999.000	0.1	-2.6	0.00	0.45	368.0	0.93	141.9	0.0	0.0	6.7	0.000	0.000	0.210
19760326	0.209	-9999.000	0.0	1.6	0.00	0.81	367.6	0.84	141.9	0.4	0.0	6.9	0.000	0.000	0.209
19760327	0.213	-9999.000	0.0	0.1	0.04	0.70	367.3	0.84	141.9	0.3	0.0	7.0	0.000	0.000	0.213
19760328	0.214	-9999.000	0.0	-0.5	0.04	0.67	367.0	0.80	141.9	0.2	0.0	7.0	0.000	0.000	0.214
19760329	0.223	-9999.000	0.0	2.1	0.09	0.92	366.0	0.80	141.9	0.9	0.0	7.7	0.000	0.000	0.223
19760330	0.274	-9999.000	0.0	4.2	0.11	1.15	363.2	0.80	142.0	2.6	0.8	9.2	0.000	0.020	0.254
19760331	0.376	-9999.000	0.0	3.5	0.11	1.11	360.0	0.80	142.1	3.0	1.8	10.7	0.000	0.077	0.300
19760401	0.501	-9999.000	0.0	3.5	0.11	1.13	356.3	0.80	142.2	3.5	3.3	12.1	0.000	0.156	0.345
19760402	0.643	-9999.000	0.0	3.2	0.11	1.13	352.4	0.80	142.3	3.7	4.9	13.5	0.000	0.254	0.388
19760403	0.789	-9999.000	0.0	3.4	0.11	1.17	348.3	0.80	142.4	3.9	6.5	14.8	0.000	0.358	0.431
19760404	0.882	-9999.000	0.0	1.2	0.09	0.95	346.4	0.80	142.4	1.8	6.1	16.2	0.000	0.411	0.472
19760405	0.964	-9999.000	0.0	3.8	0.12	1.26	341.7	0.80	142.5	4.5	8.2	17.4	0.000	0.452	0.511
19760406	1.117	-9999.000	0.0	3.1	0.11	1.20	337.8	0.75	142.5	3.8	9.6	18.7	0.000	0.567	0.550
19760407	1.209	-9999.000	0.3	1.7	0.15	1.06	335.6	0.75	142.5	2.4	9.6	19.9	0.000	0.621	0.588
19760408	1.187	-9999.000	0.0	-6.2	0.01	0.09	335.6	0.93	142.4	0.0	7.3	21.0	0.000	0.563	0.624
19760409	1.081	-9999.000	0.0	-7.1	0.00	0.00	335.6	0.93	142.4	0.0	5.2	22.1	0.000	0.422	0.659
19760410	0.979	-9999.000	0.0	-5.4	0.00	0.18	335.6	0.93	142.4	0.0	3.2	23.2	0.000	0.286	0.693
19760411	0.885	-9999.000	0.0	-3.5	0.00	0.42	335.6	0.93	142.4	0.0	1.3	24.3	0.000	0.159	0.727
19760412	0.804	-9999.000	0.0	-2.2	0.00	0.60	335.6	0.87	142.4	0.0	0.0	24.8	0.000	0.052	0.752
19760413	0.755	-9999.000	0.0	-1.1	0.02	0.75	335.6	0.75	142.4	0.0	0.0	24.1	0.000	0.002	0.753
19760414	0.786	-9999.000	55.4	-1.4	0.10	0.72	391.5	0.75	142.9	3.1	1.2	25.1	0.000	0.033	0.753
19760415	0.824	-9999.000	0.4	-1.0	0.11	0.78	391.9	0.75	142.8	0.0	0.0	25.6	0.000	0.047	0.777
19760416	0.778	-9999.000	0.0	0.4	0.14	0.99	391.9	0.75	142.7	0.0	0.0	24.8	0.000	0.002	0.777
19760417	0.758	-9999.000	0.0	1.5	0.16	1.18	391.6	0.75	142.5	0.3	0.0	24.4	0.000	0.000	0.758
19760418	0.751	-9999.000	0.0	1.7	0.17	1.24	390.6	0.75	142.4	0.9	0.0	24.5	0.000	0.000	0.751
19760419	0.785	-9999.000	0.0	2.9	0.20	1.47	387.9	0.75	142.3	2.6	0.7	25.5	0.000	0.019	0.766
19760420	1.030	-9999.000	7.1	3.6	0.22	1.63	385.2	0.75	142.5	9.5	7.9	26.5	0.000	0.233	0.797
19760421	1.385	-9999.000	0.3	3.3	0.22	1.61	380.7	0.75	142.4	4.6	10.0	27.5	0.000	0.558	0.827
19760422	1.521	-9999.000	0.3	2.1	0.19	1.42	377.8	0.75	142.4	3.2	10.7	28.4	0.000	0.665	0.856
19760423	1.525	-9999.000	69.5	-2.3	0.08	0.58	452.4	0.87	142.6	0.4	8.7	29.3	0.000	0.641	0.885
19760424	1.420	-9999.000	19.1	-4.7	0.00	0.09	473.1	0.93	142.6	0.0	6.5	30.2	0.000	0.508	0.912
19760425	1.306	-9999.000	0.0	-3.3	0.00	0.35	473.1	0.93	142.6	0.0	4.4	31.1	0.000	0.367	0.939
19760426	1.200	-9999.000	0.0	-1.9	0.00	0.64	473.1	0.93	142.6	0.0	2.4	31.9	0.000	0.236	0.965
19760427	1.105	-9999.000	0.0	0.0	0.00	1.05	472.9	0.87	142.6	0.1	0.7	32.7	0.000	0.115	0.990
19760428	1.030	-9999.000	0.0	-1.6	0.02	0.68	472.9	0.87	142.6	0.0	0.0	32.4	0.000	0.029	1.001
19760429	0.985	-9999.000	0.2	-4.1	0.00	0.08	473.0	0.93	142.6	0.0	0.0	31.5	0.000	0.001	0.985
19760430	0.956	-9999.000	0.0	-2.5	0.00	0.43	473.0	0.90	142.6	0.0	0.0	30.5	0.000	0.000	0.956
19760501	0.928	-9999.000	0.0	-1.0	0.01	0.78	472.9	0.87	142.6	0.1	0.0	29.7	0.000	0.000	0.928
19760502	0.906	-9999.000	0.0	0.5	0.04	1.15	472.5	0.87	142.7	0.4	0.0	29.1	0.000	0.000	0.906
19760503	0.900	-9999.000	0.0	2.3	0.05	1.62	471.1	0.87	142.8	1.2	0.0	29.5	0.000	0.000	0.900
19760504	0.981	-9999.000	0.0	5.1	0.07	2.37	466.3	0.87	143.1	4.5	2.5	30.3	0.000	0.065	0.916
19760505	1.260	-9999.000	0.0	6.1	0.08	2.66	457.4	0.84	143.4	8.5	8.6	31.2	0.000	0.318	0.942
19760506	1.703	-9999.000	0.0	7.1	0.17	2.97	447.2	0.80	143.6	9.9	15.7	32.0	0.000	0.735	0.968
19760507	2.220	-9999.000	0.0	8.5	0.32	3.40	435.1	0.75	143.6	11.7	24.1	32.8	0.000	1.227	0.993
19760508	2.810	-9999.000	0.7	9.1	0.49	3.62	422.3	0.75	143.4	13.3	33.4	33.6	0.000	1.793	1.017
19760509	3.405	-9999.000	3.9	6.2	0.37	2.78	413.3	0.75	143.3	12.6	41.5	34.3	0.000	2.365	1.041
19760510	3.987	-9999.000	5.8	6.1	0.36	2.77	404.4	0.75	143.2	14.4	50.8	35.1	0.000	2.923	1.064
19760511	4.463	-9999.000	1.5	5.2	0.32	2.50	396.8	0.70	143.0	9.0	54.5	35.8	0.000	3.377	1.086
19760512	4.719	-9999.000	1.6	5.4	0.46	2.58	389.5	0.70	142.7	8.8	57.7	36.5	0.000	3.612	1.107
19760513	4.876	-9999.000	2.5	2.6	0.29	1.67	385.9	0.70	142.5	6.0	58.1	37.1	0.000	3.748	1.128
19760514	4.865	-9999.000	0.0	2.6	0.29	1.65	382.3	0.70	142.3	3.5	56.2	37.8	0.000	3.717	1.148
19760515	4.890	-9999.000	0.0	6.4	0.51	2.93	373.6	0.70	141.9	8.6	59.2	38.4	0.000	3.722	1.168
19760516	5.116	-9999.000	0.0	7.2	0.55	3.22	363.9	0.70	141.4	9.7	62.9	39.0	0.000	3.929	1.187
19760517	5.774	-9999.000	0.0	8.1	0.59	3.55	352.9	0.70	140.9	10.9	66.7	39.6	0.372	4.196	1.206
19760518	7.313	-9999.000	0.0	9.0	0.63	3.89	340.7	0.70	140.4	12.1	69.7	40.2	1.591	4.498	1.223
19760519	8.988	-9999.000	2.1	7.7	0.55	3.43	330.6	0.64	140.0	12.1	71.4	40.7	2.996	4.751	1.241
19760520	10.310	-9999.000	8.5	4.7	0.50	2.33	324.9	0.64	139.8	13.9	73.6	41.3	4.103	4.949	1.258
19760521	9.976	-9999.000	0.1	3.5	0.40	1.86	320.6	0.64	139.4	4.3	69.1	41.8	3.806	4.896	1.274
19760522	7.149	-9999.000	0.2	-0.2	0.09	0.42	320.6	0.64	139.3	0.2	63.4	42.3	1.430	4.429	1.290
19760523	5.390	-9999.000	0.0	2.2	0.28	1.31	317.9	0.64	139.1	2.6	60.3	42.8	0.045	4.040	1.305
19760524	5.262	-9999.000	0.0	5.6	0.55	2.63	311.1	0.64	138.6	6.8	61.4	43.3	0.000	3.941	1.320
19760525	5.389	-9999.000	1.8	5.9	0.56	2.74	303.8	0.64	138.1	8.9	64.3	43.7	0.000	4.054	1.335
19760526	6.595	-9999.000	7.8	4.8	0.46	2.28	298.0	0.64	138.0	13.3	69.0	44.2	0.901	4.346	1.349
19760527	7.102	-9999.000	0.1	1.7	0.19	0.97	295.9	0.64	137.8	2.1	65.1	44.6	1.293	4.447	1.363
19760528	5.722	-9999.000	0.0	5.3	0.49	2.45	289.4	0.64	137.3	6.5	65.3	45.0	0.110	4.237	1.376
19760529	6.509	-9999.000	0.0	8.7	0.77	3.89	278.7	0.64	136.6	10.7	68.0	45.4	0.767	4.354	1.389
19760530	7.750	-9999.000	0.0	8.0	0.69	3.58	269.6	0.57	136.0	9.2	68.7	45.8	1.809	4.540	1.401
19760531	7.968	-9999.000	0.0	7.3	0.84	3.27	261.7	0.57	135.1	7.9	68.3	46.2	1.984	4.571	1.413
19760601	8.194	-9999.000	2.5	7.4	0.84	3.30	253.7	0.57	134.5	10.4	69.6	46.6	2.166	4.603	1.425
19760602	7.870	-9999.000	0.1	3.7	0.40	1.61	249.8	0.57	134.1	4.0	66.6	47.0	1.881	4.553	1.436
19760603	6.267	-9999.000	0.0	2.7	0.27	1.11	247.0	0.57	133.8	2.8	63.5	47.3	0.547	4.273	1.447
19760604	5.550	-9999.000	2.0	2.2	0.20	0.83	244.7	0.57	133.7	4.2	61.8	47.6	0.017	4.075	1.458
19760605	5.398	-9999.000	0.0	2.5	0.23	0.92	242.1	0.57	133.5	2.6	58.8	48.0	0.000	3.929	1.468
19760606	5.296	-9999.000	0.0	5.4	0.55	2.26	236.3	0.57	133.0	5.8	58.9	48.3	0.000	3.818	1.479
19760607	5.387	-9999.000	0.0	8.2	0.86	3.59	227.5	0.57	132.1	8.8	62.0	48.6	0.000	3.898	1.488
19760608	5.757	-9999.000	0.0	9.8	1.02	4.35	217.3	0.50	131.1	10.2	65.7	48.9	0.141	4.118	1.498
19760609	8.575	-9999.000	13.1	10.0	1.36	4.44	208.0	0.50	130.6	21.5	74.7	49.2	2.422	4.645	1.507
19760610	11.740	-9999.000	0.0	11.0	1.49	4.94	197.7	0.50	129.1	10.3	73.4	49.5	5.098	5.126	1.516
19760611	10.979	-9999.000	0.1	10.0	1.30	4.42	188.4	0.50	127.8	9.4	72.0	49.8	4.445	5.010	1.525
19760612	10.531	-9999.000	0.0	12.0	1.55	5.44	177.1	0.50	126.3	11.2	72.3	50.0	4.058	4.941	1.533
19760613	10.692	-9999.000	0.0	12.0	1.50	5.44	165.9	0.50	124.8	11.2	72.5	50.3	4.188	4.964	1.541
19760614	10.506	-9999.000	0.0	13.0	1.59	5.97	156.5	0.38	123.2	9.4	71.5	50.6	4.023	4.934	1.549
19760615	9.925	-9999.000	0.0	13.0	2.25	5.97	147.4	0.38	121.0	9.1	70.8	50.8	3.523	4.845	1.557
19760616	9.676	-9999.000	2.0	12.0	1.99	5.42	139.0	0.38	119.2	10.2	70.9	51.0	3.305	4.806	1.564
19760617	9.164	-9999.000	1.2	7.8	1.11	3.12	133.7	0.38	118.3	6.4	68.8	51.3	2.864	4.728	1.571
19760618	8.082	-9999.000	0.0	10.0	1.50	4.29	126.7	0.38	116.8	6.9	67.8	51.5	1.940	4.563	1.578
19760619	7.650	-9999.000	0.0	11.0	1.64	4.82	119.1	0.38	115.1	7.7	67.7	51.7	1.568	4.497	1.585
19760620	7.485	-9999.000	0.0	11.0	1.58	4.79	111.9	0.27	113.6	7.2	67.3	51.9	1.423	4.471	1.592
19760621	8.451	-9999.000	10.1	12.0	2.31	5.33	106.0	0.27	112.8	14.4	71.4	52.1	2.236	4.616	1.598
19760622	9.462	-9999.000	1.0	12.0	2.27	5.30	100.1	0.27	110.7	6.7	69.3	52.3	3.090	4.768	1.605
19760623	8.493	-9999.000	1.5	13.0	2.43	5.85	93.7	0.27	108.5	7.6	68.5	52.5	2.262	4.620	1.611
19760624	7.783	-9999.000	0.0	12.0	2.11	5.26	87.9	0.27	106.4	5.9	67.1	52.7	1.654	4.512	1.616
19760625	7.944	-9999.000	6.9	13.0	2.28	5.81	81.5	0.27	105.5	11.9	69.8	52.9	1.786	4.536	1.622
19760626	8.297	-9999.000	0.3	11.0	1.78	4.64	76.8	0.18	103.8	4.9	67.2	53.1	2.081	4.588	1.628
19760627	6.752	-9999.000	0.0	12.0	2.39	5.19	72.9	0.18	101.4	3.9	65.1	53.2	0.765	4.354	1.633
19760628	6.663	-9999.000	9.1	12.0	2.35	5.17	69.1	0.18	101.2	10.8	67.9	53.4	0.686	4.339	1.638
19760629	7.342	-9999.000	2.0	12.0	2.31	5.14	65.2	0.18	99.3	5.4	66.4	53.6	1.257	4.441	1.643
19760630	6.439	-9999.000	1.2	12.0	2.24	5.12	61.3	0.18	97.4	4.8	65.1	53.7	0.487	4.304	1.648
19760701	5.906	-9999.000	2.3	13.0	2.42	5.68	57.1	0.18	95.6	5.9	65.0	53.9	0.032	4.221	1.653
19760702	7.188	-9999.000	15.1	12.0	2.15	5.07	54.0	0.10	97.5	14.2	69.9	54.0	1.116	4.414	1.657
19760703	9.083	-9999.000	10.1	11.0	2.28	4.45	52.1	0.10	97.8	9.3	69.9	54.2	2.719	4.702	1.662
19760704	9.193	-9999.000	10.1	12.0	2.60	5.01	50.1	0.10	97.8	9.5	70.1	54.3	2.809	4.718	1.666
19760705	10.862	-9999.000	23.2	12.0	2.64	4.98	48.0	0.10	101.1	19.4	76.0	54.4	4.222	4.970	1.670
19760706	13.705	-9999.000	19.1	12.0	2.70	4.96	45.9	0.10	102.9	16.6	77.9	54.6	6.631	5.399	1.674
19760707	12.518	-9999.000	0.0	13.0	3.00	5.53	43.7	0.10	99.9	2.3	70.5	54.7	5.621	5.219	1.678
19760708	8.457	-9999.000	0.0	13.0	2.88	5.50	41.4	0.10	97.1	2.3	66.1	54.8	2.171	4.604	1.682
19760709	6.303	-9999.000	0.4	13.0	2.77	5.48	39.2	0.10	94.4	2.6	62.8	54.9	0.391	4.227	1.686
19760710	5.675	-9999.000	0.0	11.0	2.07	4.22	37.3	0.10	92.3	1.9	59.0	55.0	0.011	3.974	1.689
19760711	5.472	-9999.000	1.7	14.0	2.89	6.04	34.9	0.10	90.0	3.6	57.1	55.1	0.000	3.779	1.693
19760712	5.325	-9999.000	0.6	12.0	2.21	4.77	32.8	0.10	88.0	2.4	54.2	55.3	0.000	3.629	1.696
19760713	5.138	-9999.000	0.0	12.0	2.13	4.74	30.7	0.10	85.8	2.1	51.2	55.4	0.000	3.439	1.700
19760714	4.949	-9999.000	0.0	12.0	2.05	4.71	28.7	0.10	83.8	2.1	48.3	55.5	0.000	3.246	1.703
19760715	4.777	-9999.000	0.0	14.0	2.51	5.93	26.3	0.04	81.3	2.3	45.9	55.6	0.000	3.071	1.706
19760716	4.592	-9999.000	0.0	14.0	2.74	5.90	25.3	0.04	78.5	1.0	42.3	55.7	0.000	2.883	1.709
19760717	4.552	-9999.000	12.1	14.0	2.72	5.88	24.3	0.04	80.6	8.3	45.9	55.7	0.000	2.840	1.712
19760718	4.915	-9999.000	21.1	14.0	2.84	5.85	23.3	0.04	85.7	14.3	54.8	55.8	0.000	3.201	1.715
19760719	5.150	-9999.000	0.4	11.0	1.95	3.96	22.5	0.04	83.8	1.0	50.7	55.9	0.000	3.432	1.717
19760720	4.906	-9999.000	0.2	10.0	1.60	3.33	21.8	0.04	82.3	0.8	46.7	56.0	0.000	3.186	1.720
19760721	4.738	-9999.000	5.7	10.0	1.59	3.32	21.1	0.04	82.9	4.2	46.1	56.1	0.000	3.015	1.723
19760722	4.606	-9999.000	0.1	4.9	0.09	0.19	20.8	0.04	82.9	0.4	42.0	56.2	0.000	2.880	1.725
19760723	4.344	-9999.000	0.0	2.8	0.00	0.00	20.7	0.04	82.9	0.1	37.8	56.3	0.000	2.617	1.728
19760724	4.097	-9999.000	0.3	6.1	0.44	0.92	20.3	0.04	82.6	0.6	34.4	56.3	0.000	2.367	1.730
19760725	3.874	-9999.000	0.1	4.4	0.00	0.00	20.0	0.04	82.6	0.3	30.9	56.4	0.000	2.142	1.732
19760726	3.660	-9999.000	0.5	3.8	0.00	0.00	19.8	0.04	82.8	0.5	27.8	56.5	0.000	1.925	1.734
19760727	3.464	-9999.000	0.0	6.3	0.49	1.04	19.4	0.04	82.3	0.4	24.8	56.5	0.000	1.727	1.737
19760728	3.283	-9999.000	0.0	9.9	1.49	3.17	18.7	0.04	80.8	0.7	22.2	56.6	0.000	1.544	1.739
19760729	3.123	-9999.000	0.0	10.0	1.49	3.21	18.0	0.04	79.3	0.7	19.9	56.7	0.000	1.382	1.741
19760730	2.976	-9999.000	0.0	11.0	1.72	3.79	17.2	0.04	77.6	0.8	17.7	56.7	0.000	1.233	1.743
19760731	2.842	-9999.000	0.1	11.0	1.67	3.77	16.4	0.04	76.0	0.8	15.7	56.8	0.000	1.097	1.745
19760801	2.708	-9999.000	0.1	5.9	0.35	0.80	16.1	0.04	75.7	0.4	13.4	56.9	0.000	0.961	1.746
19760802	2.567	-9999.000	0.0	6.8	0.57	1.32	15.6	0.04	75.1	0.4	11.3	56.9	0.000	0.819	1.748
19760803	2.440	-9999.000	0.0	8.8	1.05	2.46	15.0	0.04	74.0	0.6	9.5	57.0	0.000	0.690	1.750
19760804	2.328	-9999.000	0.1	8.9	1.05	2.51	14.4	0.04	73.0	0.6	7.9	57.0	0.000	0.576	1.752
19760805	2.223	-9999.000	0.0	9.2	1.10	2.67	13.7	0.04	71.9	0.6	6.3	57.1	0.000	0.470	1.753
19760806	2.125	-9999.000	0.0	9.4	1.13	2.77	13.1	0.04	70.8	0.7	4.8	57.1	0.000	0.371	1.755
19760807	2.037	-9999.000	0.0	11.0	1.46	3.65	12.3	0.04	69.3	0.8	3.6	57.2	0.000	0.281	1.756
19760808	2.031	-9999.000	5.4	12.0	1.67	4.19	11.5	0.04	70.2	3.7	5.1	57.2	0.000	0.273	1.758
19760809	2.256	-9999.000	15.1	9.7	1.21	2.90	10.8	0.04	75.9	8.9	11.5	57.3	0.000	0.496	1.759
19760810	2.677	-9999.000	16.1	7.5	0.76	1.68	10.3	0.04	81.8	9.9	18.4	57.3	0.000	0.917	1.761
19760811	2.884	-9999.000	0.0	7.8	0.86	1.84	9.7	0.04	81.0	0.5	16.1	57.4	0.000	1.122	1.762
19760812	2.756	-9999.000	0.2	9.1	1.18	2.54	9.1	0.04	79.9	0.7	14.1	57.4	0.000	0.992	1.763
19760813	2.624	-9999.000	0.0	8.9	1.10	2.42	8.7	0.01	78.8	0.5	12.0	57.4	0.000	0.859	1.765
19760814	2.498	-9999.000	0.9	9.4	1.29	2.68	8.5	0.01	77.9	0.7	10.2	57.5	0.000	0.732	1.766
19760815	2.534	-9999.000	11.1	8.7	1.12	2.29	8.3	0.01	81.3	6.7	14.2	57.5	0.000	0.767	1.767
19760816	2.664	-9999.000	3.1	8.4	1.06	2.12	8.2	0.01	81.5	2.0	13.5	57.6	0.000	0.895	1.768
19760817	2.583	-9999.000	0.1	7.8	0.91	1.83	8.0	0.01	80.6	0.2	11.1	57.6	0.000	0.814	1.770
19760818	2.436	-9999.000	0.0	6.8	0.66	1.34	7.9	0.01	80.0	0.1	8.9	57.6	0.000	0.666	1.771
19760819	2.294	-9999.000	0.0	6.2	0.52	1.07	7.8	0.01	79.4	0.1	6.7	57.7	0.000	0.522	1.772
19760820	2.160	-9999.000	0.0	7.5	0.85	1.76	7.7	0.01	78.6	0.1	4.8	57.7	0.000	0.388	1.773
19760821	2.037	-9999.000	0.0	9.1	1.23	2.57	7.5	0.01	77.3	0.2	2.9	57.7	0.000	0.263	1.774
19760822	1.925	-9999.000	0.3	7.7	0.90	1.90	7.4	0.01	76.6	0.3	1.4	57.8	0.000	0.151	1.775
19760823	1.826	-9999.000	0.0	8.5	1.08	2.30	7.2	0.01	75.5	0.2	0.0	57.5	0.000	0.054	1.772
19760824	1.839	-9999.000	8.0	8.9	1.18	2.51	7.1	0.01	77.8	4.7	2.7	57.5	0.000	0.072	1.768
19760825	1.896	-9999.000	0.1	8.8	1.17	2.47	6.9	0.01	76.7	0.2	1.0	57.6	0.000	0.127	1.769
19760826	1.806	-9999.000	0.2	9.1	1.22	2.61	6.8	0.01	75.6	0.3	0.0	57.1	0.000	0.042	1.764
19760827	1.990	-9999.000	19.1	7.7	0.96	1.98	6.6	0.01	82.6	11.2	8.9	57.2	0.000	0.233	1.757
19760828	3.558	-9999.000	76.5	5.7	0.64	1.11	6.5	0.01	105.8	52.8	56.2	57.2	0.000	1.800	1.759
19760829	9.783	-9999.000	51.3	7.2	1.22	1.79	6.4	0.01	115.2	40.8	80.6	57.3	3.572	4.451	1.760
19760830	16.126	-9999.000	19.1	8.5	1.70	2.36	6.3	0.01	116.8	16.0	80.3	57.3	8.622	5.743	1.761
19760831	14.104	-9999.000	3.7	5.7	0.85	1.18	6.2	0.01	116.6	3.2	72.5	57.4	6.895	5.446	1.763
19760901	9.294	-9999.000	0.0	6.0	0.95	1.32	6.1	0.01	115.7	0.1	65.9	57.4	2.812	4.718	1.764
19760902	8.042	-9999.000	18.1	7.7	1.47	2.04	5.9	0.01	117.3	15.1	71.0	57.5	1.748	4.529	1.765
19760903	8.375	-9999.000	0.5	2.1	0.00	0.00	5.9	0.01	117.4	0.4	65.3	57.5	2.029	4.579	1.767
